Cód. Producto AFB;Producto;Presentación;Cód. Tamaño;Tamaño;Cod. Lab. AFB;Laboratorio;Cod. Fam. AFB;Familia AFB;Cód. Ppio. AFB;Principio Activo;Cód. Barras;Troquel;Cód. Tipo Rct. AFB;Tipo Receta
08268;DUVADILAN;10 mg comp.x 20;C;CHICO;192;RAFFO;00658;RELAJANTE UTERINO;05528;ISOXSUPRINA;7798084683594;759041;R;VENTA BAJO RECETA
59431;CITINEXIN;10 mg comp.x 20;C;CHICO;681;HLB PHARMA;00658;RELAJANTE UTERINO;05528;ISOXSUPRINA;7798081265854;6645551;R;VENTA BAJO RECETA
20389;UTERINE;10 mg comp.x 40;G;GRANDE;171;OMEGA ESPECIALIDAD MEDICINAL;00658;RELAJANTE UTERINO;05528;ISOXSUPRINA;7795339000649;3580112;R;VENTA BAJO RECETA
13782;ISOXSUPRINA FABRA;20 mg comp.x 20;C;CHICO;087;FABRA S.R.L.;00658;RELAJANTE UTERINO;05528;ISOXSUPRINA;7795332000608;3879112;R;VENTA BAJO RECETA
16228;UTERINE;20 mg comp.x 20;C;CHICO;171;OMEGA ESPECIALIDAD MEDICINAL;00658;RELAJANTE UTERINO;05528;ISOXSUPRINA;7795339000519;3942891;R;VENTA BAJO RECETA
08269;DUVADILAN;20 mg comp.x 20;C;CHICO;192;RAFFO;00658;RELAJANTE UTERINO;05528;ISOXSUPRINA;7798084683600;1719421;R;VENTA BAJO RECETA
58728;CITINEXIN;20 mg comp.x 30;C;CHICO;681;HLB PHARMA;00658;RELAJANTE UTERINO;05528;ISOXSUPRINA;7798081261665;664568;R;VENTA BAJO RECETA
15160;KEDUO;2% cr.x 15 g;C;CHICO;193;MEGALABS ARGENTINA SAU;00010;ANTIMICÓTICO;05582;KETOCONAZOL;7791763001610;3824241;R;VENTA BAJO RECETA
29894;KETONAZOL LAFEDAR;2% cr.x 15 g;C;CHICO;397;LAFEDAR;00010;ANTIMICÓTICO;05582;KETOCONAZOL;7798021295293;426991;A;VENTA BAJO RECETA ARCHIVADA
14213;GRENFUNG;2% cr.x 15 g;C;CHICO;504;CEVALLOS;00010;ANTIMICÓTICO;05582;KETOCONAZOL;7798066760398;3702391;R;VENTA BAJO RECETA
37419;KETOLEF;2% cr.x 15 g;C;CHICO;625;BIOSINTEX S.A.;00010;ANTIMICÓTICO;05582;KETOCONAZOL;7794207000484;392340;R;VENTA BAJO RECETA
29509;EUMICEL;2% shamp.x 100 ml;C;CHICO;046;PABLO CASSARA S.R.L.;00670;ANTIMICÓTICO TÓPICO;05582;KETOCONAZOL;7795373010420;4029332;R;VENTA BAJO RECETA
15159;KEDUO;2% shamp.x 100 ml;C;CHICO;193;MEGALABS ARGENTINA SAU;00010;ANTIMICÓTICO;05582;KETOCONAZOL;7791763001627;3824321;R;VENTA BAJO RECETA
50948;EUMICEL COLAGENO;2% shamp.x 120 ml;C;CHICO;046;PABLO CASSARA S.R.L.;00670;ANTIMICÓTICO TÓPICO;05582;KETOCONAZOL;7795373011816;4029336;R;VENTA BAJO RECETA
29890;KETONAZOL LAFEDAR;2% susp.oral x 30 ml;C;CHICO;397;LAFEDAR;00010;ANTIMICÓTICO;05582;KETOCONAZOL;7798021295309;427014;A;VENTA BAJO RECETA ARCHIVADA
29892;KETONAZOL LAFEDAR;2% susp.oral x 100 ml;G;GRANDE;397;LAFEDAR;00010;ANTIMICÓTICO;05582;KETOCONAZOL;7798021290496;4270141;A;VENTA BAJO RECETA ARCHIVADA
30316;KETONAZOL LAFEDAR;200 mg comp.x 10;C;CHICO;397;LAFEDAR;00010;ANTIMICÓTICO;05582;KETOCONAZOL;7798021295330;426975;A;VENTA BAJO RECETA ARCHIVADA
37455;GRENFUNG;200 mg comp.x 10;C;CHICO;504;CEVALLOS;00010;ANTIMICÓTICO;05582;KETOCONAZOL;7798066761180;3702131;A;VENTA BAJO RECETA ARCHIVADA
15822;KETOCONAZOL FABRA;200 mg comp.x 20;C;CHICO;087;FABRA S.R.L.;00010;ANTIMICÓTICO;05582;KETOCONAZOL;7795332000325;3880341;A;VENTA BAJO RECETA ARCHIVADA
02045;MICORAL;comp.x 10;C;CHICO;903;SIEGFRIED S.A.;00010;ANTIMICÓTICO;05582;KETOCONAZOL;7798129416613;2866341;A;VENTA BAJO RECETA ARCHIVADA
05657;FITONAL;comp.x 20;C;CHICO;009;ANDROMACO  S.A.I.C.I.;00010;ANTIMICÓTICO;05582;KETOCONAZOL;7793742002045;3403991;R;VENTA BAJO RECETA
02046;MICORAL;comp.x 30;G;GRANDE;903;SIEGFRIED S.A.;00010;ANTIMICÓTICO;05582;KETOCONAZOL;7798129416620;2866342;A;VENTA BAJO RECETA ARCHIVADA
30663;QUADION;cr.x 15 g;C;CHICO;099;FORTBENTON CO. LAB. S.A.;00670;ANTIMICÓTICO TÓPICO;05582;KETOCONAZOL;7794428011078;4637531;R;VENTA BAJO RECETA
04573;ORIFUNGAL;cr.x 15 g;C;CHICO;127;JANSSEN-CILAG;00010;ANTIMICÓTICO;05582;KETOCONAZOL;7795314027678;2715023;R;VENTA BAJO RECETA
05718;FITONAL;cr.x 30 g;C;CHICO;009;ANDROMACO  S.A.I.C.I.;00010;ANTIMICÓTICO;05582;KETOCONAZOL;7793742002052;2994711;R;VENTA BAJO RECETA
12094;MICORAL;cr.x 30 g;C;CHICO;903;SIEGFRIED S.A.;00010;ANTIMICÓTICO;05582;KETOCONAZOL;7798129415746;3083712;R;VENTA BAJO RECETA
05810;FITONAL;gts.x 30 ml;C;CHICO;009;ANDROMACO  S.A.I.C.I.;00010;ANTIMICÓTICO;05582;KETOCONAZOL;7793742602054;2995461;R;VENTA BAJO RECETA
20561;FANGAN;ov.x 5;C;CHICO;138;LAZAR Y CIA. S.A.Q. E I.;00010;ANTIMICÓTICO;05582;KETOCONAZOL;7795347930204;3686561;R;VENTA BAJO RECETA
29895;KETONAZOL LAFEDAR;pvo.x 50 g;C;CHICO;397;LAFEDAR;00010;ANTIMICÓTICO;05582;KETOCONAZOL;7798021296627;4270061;A;VENTA BAJO RECETA ARCHIVADA
06121;MICORAL;shamp.x 100 ml;C;CHICO;903;SIEGFRIED S.A.;00010;ANTIMICÓTICO;05582;KETOCONAZOL;7798129415739;3083891;A;VENTA BAJO RECETA ARCHIVADA
21976;C-86;shamp.x 120 ml;C;CHICO;577;VALUGE S.A.;00670;ANTIMICÓTICO TÓPICO;05582;KETOCONAZOL;7798095330135;428913;R;VENTA BAJO RECETA
27577;QUADION;shamp.x 250 g;C;CHICO;099;FORTBENTON CO. LAB. S.A.;00193;ANTICASPA;05582;KETOCONAZOL;7794428011214;4637454;R;VENTA BAJO RECETA
39832;NODIAR;2 mg comp.x 10;C;CHICO;074;DUNCAN  S.C.A.;00038;ANTIDIARREICO;05940;LOPERAMIDA;7795361525790;5564551;R;VENTA BAJO RECETA
22087;CUSTEY;2 mg comp.x 10;C;CHICO;235;MICROSULES ARGENTINA S.A.;00038;ANTIDIARREICO;05940;LOPERAMIDA;7791829008300;4364111;R;VENTA BAJO RECETA
29418;LOPERAMIDA VANNIER;2 mg comp.x 10;C;CHICO;328;VANNIER S.A.;00038;ANTIDIARREICO;05940;LOPERAMIDA;7795372000712;4589021;R;VENTA BAJO RECETA
48438;LOPERIX;2 mg comp.x 10;C;CHICO;651;ROSPAW;00038;ANTIDIARREICO;05940;LOPERAMIDA;7798118060360;6192001;R;VENTA BAJO RECETA
20141;LANSEKA;2 mg comp.x 10;C;CHICO;903;SIEGFRIED S.A.;00038;ANTIDIARREICO;05940;LOPERAMIDA;7798129416637;4308771;R;VENTA BAJO RECETA
54650;PLORINOC;2 mg comp.x 15;C;CHICO;064;KLONAL S.R.L.;00038;ANTIDIARREICO;05940;LOPERAMIDA;7795360008577;4449192;R;VENTA BAJO RECETA
41290;DOTALSEC;2 mg comp.x 20;C;CHICO;859;BIOSINTEX RETAIL;00038;ANTIDIARREICO;05940;LOPERAMIDA;7793569001665;2437332;R;VENTA BAJO RECETA
48439;LOPERIX;2 mg comp.x 20;G;GRANDE;651;ROSPAW;00038;ANTIDIARREICO;05940;LOPERAMIDA;7798118060377;6192002;R;VENTA BAJO RECETA
26308;LANSEKA;2 mg comp.x 20;G;GRANDE;903;SIEGFRIED S.A.;00038;ANTIDIARREICO;05940;LOPERAMIDA;7798129416644;4308772;R;VENTA BAJO RECETA
53060;REGULANE CB;cáps.bl.x 10;C;CHICO;095;FINADIET S.A.C.I.F..I.;00038;ANTIDIARREICO;05940;LOPERAMIDA;7791171001271;6413551;R;VENTA BAJO RECETA
53061;REGULANE CB;cáps.bl.x 20;M;MEDIANO;095;FINADIET S.A.C.I.F..I.;00038;ANTIDIARREICO;05940;LOPERAMIDA;7791171001288;6413552;R;VENTA BAJO RECETA
55050;REGULANE CB;cáps.bl.x 30;T;TERCERO;095;FINADIET S.A.C.I.F..I.;00038;ANTIDIARREICO;05940;LOPERAMIDA;7791171102077;6413553;R;VENTA BAJO RECETA
17600;COLIFILM;comp.x 10;C;CHICO;018;EUROFARMA ARGENTINA S.A.;00038;ANTIDIARREICO;05940;LOPERAMIDA;7798016920520;2364233;R;VENTA BAJO RECETA
20312;IONET;comp.x 10;C;CHICO;048;CETUS S.R.L.;00038;ANTIDIARREICO;05940;LOPERAMIDA;7795330000372;3902291;R;VENTA BAJO RECETA
20401;LOPERAMIDA FABRA;comp.x 10;C;CHICO;087;FABRA S.R.L.;00038;ANTIDIARREICO;05940;LOPERAMIDA;7795332000516;4119421;R;VENTA BAJO RECETA
03650;REGULANE;comp.x 10;C;CHICO;095;FINADIET S.A.C.I.F..I.;00038;ANTIDIARREICO;05940;LOPERAMIDA;7791171000427;2323981;R;VENTA BAJO RECETA
04591;SUPRASEC;comp.x 10;C;CHICO;127;JANSSEN-CILAG;00038;ANTIDIARREICO;05940;LOPERAMIDA;7795314022468;2639211;R;VENTA BAJO RECETA
42091;LOPERAMIDA ILAB;comp.x 10;C;CHICO;267;INMUNOLAB S.A.;00038;ANTIDIARREICO;05940;LOPERAMIDA;7798018491165;5435261;R;VENTA BAJO RECETA
40652;NORMASEC;comp.x 10;C;CHICO;574;RONNET LABORATOIRES S.A.;00038;ANTIDIARREICO;05940;LOPERAMIDA;7798090768209;4751461;R;VENTA BAJO RECETA
57305;NORMASEC;comp.x 20;G;GRANDE;574;RONNET LABORATOIRES S.A.;00038;ANTIDIARREICO;05940;LOPERAMIDA;7798090768490;4751462;R;VENTA BAJO RECETA
20703;REGULANE;comp.x 20;M;MEDIANO;095;FINADIET S.A.C.I.F..I.;00038;ANTIDIARREICO;05940;LOPERAMIDA;7791171101476;2323982;R;VENTA BAJO RECETA
55213;REGULANE;comp.x 30;T;TERCERO;095;FINADIET S.A.C.I.F..I.;00038;ANTIDIARREICO;05940;LOPERAMIDA;7791171102084;2323983;R;VENTA BAJO RECETA
34459;COLIFILM;comp.x 50;G;GRANDE;018;EUROFARMA ARGENTINA S.A.;00038;ANTIDIARREICO;05940;LOPERAMIDA;7798016920704;2364232;R;VENTA BAJO RECETA
20842;REGULANE SOLUCION;sol.x 60 ml;C;CHICO;095;FINADIET S.A.C.I.F..I.;00038;ANTIDIARREICO;05940;LOPERAMIDA;7791171002315;4336231;R;VENTA BAJO RECETA
30403;DEVEDRYL;10 mg comp.x 10;C;CHICO;064;KLONAL S.R.L.;00052;ANTIHISTAMÍNICO;00306;LORATADINA;7795360002773;5014241;R;VENTA BAJO RECETA
36321;LORATADINA ILAB;10 mg comp.x 10;C;CHICO;267;INMUNOLAB S.A.;00052;ANTIHISTAMÍNICO;00306;LORATADINA;7798018490915;5333001;R;VENTA BAJO RECETA
17105;LORATADINA VANNIER;10 mg comp.x 10;C;CHICO;328;VANNIER S.A.;00052;ANTIHISTAMÍNICO;00306;LORATADINA;7795372000170;3764431;R;VENTA BAJO RECETA
60662;DEVEDRYL;10 mg comp.x 15;C;CHICO;064;KLONAL S.R.L.;00052;ANTIHISTAMÍNICO;00306;LORATADINA;7795360009932;9960662;R;VENTA BAJO RECETA
56119;PRIMER NIVEL;10 mg comp.x 30;C;CHICO;157;LABORATORIOS BERNABO S.A.;00052;ANTIHISTAMÍNICO;00306;LORATADINA;7792175005036;3365543;R;VENTA BAJO RECETA
10875;BILOINA;comp.x 10;C;CHICO;018;EUROFARMA ARGENTINA S.A.;00052;ANTIHISTAMÍNICO;00306;LORATADINA;7793742002243;3295251;R;VENTA BAJO RECETA
20213;LISALER;comp.x 10;C;CHICO;099;FORTBENTON CO. LAB. S.A.;00052;ANTIHISTAMÍNICO;00306;LORATADINA;7794428011306;4245651;R;VENTA BAJO RECETA
10170;ALERPRIV;comp.x 10;C;CHICO;162;MONTPELLIER S.A.  QUIMICA;00052;ANTIHISTAMÍNICO;00306;LORATADINA;7795378000013;3253591;R;VENTA BAJO RECETA
13913;NULAREF;comp.x 10;C;CHICO;397;LAFEDAR;00052;ANTIHISTAMÍNICO;00306;LORATADINA;7798021296030;3439211;R;VENTA BAJO RECETA
31840;VIXIDONE L;comp.x 10;C;CHICO;903;SIEGFRIED S.A.;00027;ANTIALÉRGICO;00306;LORATADINA;7795380042711;4750971;R;VENTA BAJO RECETA
10876;BILOINA;comp.x 30;G;GRANDE;018;EUROFARMA ARGENTINA S.A.;00052;ANTIHISTAMÍNICO;00306;LORATADINA;7793742002250;3295252;R;VENTA BAJO RECETA
20214;LISALER;comp.x 30;G;GRANDE;099;FORTBENTON CO. LAB. S.A.;00052;ANTIHISTAMÍNICO;00306;LORATADINA;7794428011313;4245652;R;VENTA BAJO RECETA
10171;ALERPRIV;comp.x 30;M;MEDIANO;162;MONTPELLIER S.A.  QUIMICA;00052;ANTIHISTAMÍNICO;00306;LORATADINA;7795378000020;3253592;R;VENTA BAJO RECETA
10877;BILOINA;jbe.x 60 ml;C;CHICO;018;EUROFARMA ARGENTINA S.A.;00052;ANTIHISTAMÍNICO;00306;LORATADINA;7793742002267;3295331;R;VENTA BAJO RECETA
56120;PRIMER NIVEL;jbe.x 60 ml;C;CHICO;157;LABORATORIOS BERNABO S.A.;00052;ANTIHISTAMÍNICO;00306;LORATADINA;7792175005029;9956120;R;VENTA BAJO RECETA
10172;ALERPRIV;jbe.x 60 ml;C;CHICO;162;MONTPELLIER S.A.  QUIMICA;00052;ANTIHISTAMÍNICO;00306;LORATADINA;7795378000037;3253671;R;VENTA BAJO RECETA
22981;LORATADINA VANNIER;jbe.x 60 ml;C;CHICO;328;VANNIER S.A.;00052;ANTIHISTAMÍNICO;00306;LORATADINA;7795372000415;3764511;R;VENTA BAJO RECETA
38866;NULAREF;jbe.x 60 ml;C;CHICO;397;LAFEDAR;00052;ANTIHISTAMÍNICO;00306;LORATADINA;7798021296313;5450421;R;VENTA BAJO RECETA
52009;DEVEDRYL;jbe.x 90 ml;G;GRANDE;064;KLONAL S.R.L.;00027;ANTIALÉRGICO;00306;LORATADINA;7795360006856;5014312;R;VENTA BAJO RECETA
19626;ALERPRIV;jbe.x 120 ml;G;GRANDE;162;MONTPELLIER S.A.  QUIMICA;00052;ANTIHISTAMÍNICO;00306;LORATADINA;7795378001737;3253672;R;VENTA BAJO RECETA
32661;LORAZEPAN CHOBET;1 mg comp.subling.x 5;C;CHICO;207;SOUBEIRAN CHOBET;00187;ANSIOLÍTICO;05956;LORAZEPAM;7795375600575;2646727;A;VENTA BAJO RECETA ARCHIVADA
17581;LORAZEPAN CHOBET;1 mg comp.subling.x 50;G;GRANDE;207;SOUBEIRAN CHOBET;00187;ANSIOLÍTICO;05956;LORAZEPAM;7795375600018;2646725;A;VENTA BAJO RECETA ARCHIVADA
08027;LORAZEPAN CHOBET;1 mg comp.x 20;C;CHICO;207;SOUBEIRAN CHOBET;00187;ANSIOLÍTICO;05956;LORAZEPAM;7795375541007;2646721;A;VENTA BAJO RECETA ARCHIVADA
05236;SIDENAR;1 mg comp.x 20;C;CHICO;518;IVAX ARGENTINA S.A.;00187;ANSIOLÍTICO;05956;LORAZEPAM;7795350020282;2191141;A;VENTA BAJO RECETA ARCHIVADA
28207;TRAPAX;1 mg comp.x 30;C;CHICO;179;PFIZER S.R.L.;00187;ANSIOLÍTICO;05956;LORAZEPAM;7795381001038;2070364;A;VENTA BAJO RECETA ARCHIVADA
28211;TRAPAX SUBLINGUAL;1 mg comp.x 30;C;CHICO;179;PFIZER S.R.L.;00187;ANSIOLÍTICO;05956;LORAZEPAM;7795381001090;2870203;A;VENTA BAJO RECETA ARCHIVADA
11731;EMOTIVAL;1 mg comp.x 30;C;CHICO;518;IVAX ARGENTINA S.A.;00187;ANSIOLÍTICO;05956;LORAZEPAM;7795326051906;2078544;A;VENTA BAJO RECETA ARCHIVADA
58565;LORAZEPAN CHOBET;1 mg comp.x 30;M;MEDIANO;207;SOUBEIRAN CHOBET;00187;ANSIOLÍTICO;05956;LORAZEPAM;7795375601190;2646728;A;VENTA BAJO RECETA ARCHIVADA
37432;PLARDOX;1 mg comp.x 50;C;CHICO;397;LAFEDAR;00187;ANSIOLÍTICO;05956;LORAZEPAM;7798021293237;3146412;A;VENTA BAJO RECETA ARCHIVADA
08897;APLACASSE;1 mg comp.x 50;C;CHICO;903;SIEGFRIED S.A.;00187;ANSIOLÍTICO;05956;LORAZEPAM;7798129416651;2133142;A;VENTA BAJO RECETA ARCHIVADA
09243;TRAPAX;1 mg comp.x 50;M;MEDIANO;179;PFIZER S.R.L.;00187;ANSIOLÍTICO;05956;LORAZEPAM;7795381001045;2070362;A;VENTA BAJO RECETA ARCHIVADA
05345;SIDENAR;1 mg comp.x 50;M;MEDIANO;518;IVAX ARGENTINA S.A.;00187;ANSIOLÍTICO;05956;LORAZEPAM;7795350020299;2191142;A;VENTA BAJO RECETA ARCHIVADA
08028;LORAZEPAN CHOBET;1 mg comp.x 50;T;TERCERO;207;SOUBEIRAN CHOBET;00187;ANSIOLÍTICO;05956;LORAZEPAM;7795375543001;2646722;A;VENTA BAJO RECETA ARCHIVADA
11732;EMOTIVAL;1 mg comp.x 60;M;MEDIANO;518;IVAX ARGENTINA S.A.;00187;ANSIOLÍTICO;05956;LORAZEPAM;7795326052002;2078545;A;VENTA BAJO RECETA ARCHIVADA
28208;TRAPAX;1 mg comp.x 60;T;TERCERO;179;PFIZER S.R.L.;00187;ANSIOLÍTICO;05956;LORAZEPAM;7795381001052;2070365;A;VENTA BAJO RECETA ARCHIVADA
58566;LORAZEPAN CHOBET;1 mg comp.x 60;X;GIGANTE;207;SOUBEIRAN CHOBET;00187;ANSIOLÍTICO;05956;LORAZEPAM;7795375601206;2646729;A;VENTA BAJO RECETA ARCHIVADA
37433;PLARDOX;1 mg comp.x 100;G;GRANDE;397;LAFEDAR;00187;ANSIOLÍTICO;05956;LORAZEPAM;7798021293220;3146413;A;VENTA BAJO RECETA ARCHIVADA
00668;EMOTIVAL;1 mg comp.x 100;T;TERCERO;518;IVAX ARGENTINA S.A.;00187;ANSIOLÍTICO;05956;LORAZEPAM;7795326053900;2078543;A;VENTA BAJO RECETA ARCHIVADA
07259;SIDENAR;1 mg comp.x 100;T;TERCERO;518;IVAX ARGENTINA S.A.;00187;ANSIOLÍTICO;05956;LORAZEPAM;7795350020312;2191143;A;VENTA BAJO RECETA ARCHIVADA
06374;LORAZEPAN CHOBET;1 mg comp.x 100;X;GIGANTE;207;SOUBEIRAN CHOBET;00187;ANSIOLÍTICO;05956;LORAZEPAM;7795375544008;2646723;A;VENTA BAJO RECETA ARCHIVADA
46944;PLARDOX;1 mg subling.comp.x 30;C;CHICO;397;LAFEDAR;00187;ANSIOLÍTICO;05956;LORAZEPAM;7798021293244;6349971;A;VENTA BAJO RECETA ARCHIVADA
32662;LORAZEPAN CHOBET;2 mg comp.subling.x 5;C;CHICO;207;SOUBEIRAN CHOBET;00187;ANSIOLÍTICO;05956;LORAZEPAM;7795375000696;2051476;A;VENTA BAJO RECETA ARCHIVADA
17582;LORAZEPAN CHOBET;2 mg comp.subling.x 50;G;GRANDE;207;SOUBEIRAN CHOBET;00187;ANSIOLÍTICO;05956;LORAZEPAM;7795375600049;2051475;A;VENTA BAJO RECETA ARCHIVADA
08024;LORAZEPAN CHOBET;2 mg comp.x 20;C;CHICO;207;SOUBEIRAN CHOBET;00187;ANSIOLÍTICO;05956;LORAZEPAM;7795375546002;2051471;A;VENTA BAJO RECETA ARCHIVADA
11733;EMOTIVAL;2 mg comp.x 30;C;CHICO;518;IVAX ARGENTINA S.A.;00187;ANSIOLÍTICO;05956;LORAZEPAM;7795326052101;2078624;A;VENTA BAJO RECETA ARCHIVADA
58567;LORAZEPAN CHOBET;2 mg comp.x 30;M;MEDIANO;207;SOUBEIRAN CHOBET;00187;ANSIOLÍTICO;05956;LORAZEPAM;7795375601213;2051478;A;VENTA BAJO RECETA ARCHIVADA
08025;LORAZEPAN CHOBET;2 mg comp.x 50;T;TERCERO;207;SOUBEIRAN CHOBET;00187;ANSIOLÍTICO;05956;LORAZEPAM;7795375547009;2051472;A;VENTA BAJO RECETA ARCHIVADA
11734;EMOTIVAL;2 mg comp.x 60;M;MEDIANO;518;IVAX ARGENTINA S.A.;00187;ANSIOLÍTICO;05956;LORAZEPAM;7795326052200;2078625;A;VENTA BAJO RECETA ARCHIVADA
58568;LORAZEPAN CHOBET;2 mg comp.x 60;X;GIGANTE;207;SOUBEIRAN CHOBET;00187;ANSIOLÍTICO;05956;LORAZEPAM;7795375601220;2051479;A;VENTA BAJO RECETA ARCHIVADA
00671;EMOTIVAL;2 mg comp.x 100;T;TERCERO;518;IVAX ARGENTINA S.A.;00187;ANSIOLÍTICO;05956;LORAZEPAM;7795326054006;2078623;A;VENTA BAJO RECETA ARCHIVADA
08026;LORAZEPAN CHOBET;2 mg comp.x 100;X;GIGANTE;207;SOUBEIRAN CHOBET;00187;ANSIOLÍTICO;05956;LORAZEPAM;7795375549003;2051473;A;VENTA BAJO RECETA ARCHIVADA
61036;LORAZEPAN CHOBET;2.5 mg comp.x 20;C;CHICO;207;SOUBEIRAN CHOBET;00187;ANSIOLÍTICO;05956;LORAZEPAM;7795375601381;6704551;A;VENTA BAJO RECETA ARCHIVADA
29419;LORAZEPAM VANNIER;2.5 mg comp.x 20;C;CHICO;328;VANNIER S.A.;00187;ANSIOLÍTICO;05956;LORAZEPAM;7795372000828;4695951;A;VENTA BAJO RECETA ARCHIVADA
05744;SIDENAR;2.5 mg comp.x 20;C;CHICO;518;IVAX ARGENTINA S.A.;00187;ANSIOLÍTICO;05956;LORAZEPAM;7795350020350;2191221;A;VENTA BAJO RECETA ARCHIVADA
28209;TRAPAX;2.5 mg comp.x 30;C;CHICO;179;PFIZER S.R.L.;00187;ANSIOLÍTICO;05956;LORAZEPAM;7795381001069;2070284;A;VENTA BAJO RECETA ARCHIVADA
61037;LORAZEPAN CHOBET;2.5 mg comp.x 30;M;MEDIANO;207;SOUBEIRAN CHOBET;00187;ANSIOLÍTICO;05956;LORAZEPAM;7795375601428;6704552;A;VENTA BAJO RECETA ARCHIVADA
04524;PLARDOX;2.5 mg comp.x 50;C;CHICO;397;LAFEDAR;00187;ANSIOLÍTICO;05956;LORAZEPAM;7798021293268;3146592;A;VENTA BAJO RECETA ARCHIVADA
59294;LORAZEPAM HLB;2.5 mg comp.x 50;C;CHICO;681;HLB PHARMA;00187;ANSIOLÍTICO;05956;LORAZEPAM;7798081260392;5678841;A;VENTA BAJO RECETA ARCHIVADA
41050;CALMATRON;2.5 mg comp.x 50;C;CHICO;891;SAVANT GENER;00187;ANSIOLÍTICO;05956;LORAZEPAM;7798032933207;5678842;A;VENTA BAJO RECETA ARCHIVADA
08899;APLACASSE;2.5 mg comp.x 50;C;CHICO;903;SIEGFRIED S.A.;00187;ANSIOLÍTICO;05956;LORAZEPAM;7798129416668;2133222;A;VENTA BAJO RECETA ARCHIVADA
37023;LORAZEPAM VANNIER;2.5 mg comp.x 50;G;GRANDE;328;VANNIER S.A.;00187;ANSIOLÍTICO;05956;LORAZEPAM;7795372459503;4695952;A;VENTA BAJO RECETA ARCHIVADA
09245;TRAPAX;2.5 mg comp.x 50;M;MEDIANO;179;PFIZER S.R.L.;00187;ANSIOLÍTICO;05956;LORAZEPAM;7795381001076;2070282;A;VENTA BAJO RECETA ARCHIVADA
05550;SIDENAR;2.5 mg comp.x 50;M;MEDIANO;518;IVAX ARGENTINA S.A.;00187;ANSIOLÍTICO;05956;LORAZEPAM;7795350020367;2191222;A;VENTA BAJO RECETA ARCHIVADA
61038;LORAZEPAN CHOBET;2.5 mg comp.x 50;T;TERCERO;207;SOUBEIRAN CHOBET;00187;ANSIOLÍTICO;05956;LORAZEPAM;7795375601398;6704553;A;VENTA BAJO RECETA ARCHIVADA
28210;TRAPAX;2.5 mg comp.x 60;T;TERCERO;179;PFIZER S.R.L.;00187;ANSIOLÍTICO;05956;LORAZEPAM;7795381001083;2070285;A;VENTA BAJO RECETA ARCHIVADA
61039;LORAZEPAN CHOBET;2.5 mg comp.x 60;X;GIGANTE;207;SOUBEIRAN CHOBET;00187;ANSIOLÍTICO;05956;LORAZEPAM;7795375601435;6704554;A;VENTA BAJO RECETA ARCHIVADA
37434;PLARDOX;2.5 mg comp.x 100;G;GRANDE;397;LAFEDAR;00187;ANSIOLÍTICO;05956;LORAZEPAM;7798021293251;3146593;A;VENTA BAJO RECETA ARCHIVADA
07260;SIDENAR;2.5 mg comp.x 100;T;TERCERO;518;IVAX ARGENTINA S.A.;00187;ANSIOLÍTICO;05956;LORAZEPAM;7795350020381;2191223;A;VENTA BAJO RECETA ARCHIVADA
10055;LORAZEPAN CHOBET;4 mg a.x 1;C;CHICO;207;SOUBEIRAN CHOBET;00187;ANSIOLÍTICO;05956;LORAZEPAM;7795375551006;3268101;A;VENTA BAJO RECETA ARCHIVADA
56750;PARAIOP;2g/100 ml susp.x 30 ml;C;CHICO;681;HLB PHARMA;00058;ANTIPARASITARIO;06042;MEBENDAZOL;7798081262549;666100;A;VENTA BAJO RECETA ARCHIVADA
15823;MEBENDAZOL FABRA;100 mg comp.x 6;C;CHICO;087;FABRA S.R.L.;00058;ANTIPARASITARIO;06042;MEBENDAZOL;7795332000363;3849251;A;VENTA BAJO RECETA ARCHIVADA
56747;PARAIOP;100 mg comp.x 6;C;CHICO;681;HLB PHARMA;00058;ANTIPARASITARIO;06042;MEBENDAZOL;7798081262525;666071;A;VENTA BAJO RECETA ARCHIVADA
56748;PARAIOP;200 mg comp.x 6;C;CHICO;681;HLB PHARMA;00058;ANTIPARASITARIO;06042;MEBENDAZOL;7798081262556;666084;A;VENTA BAJO RECETA ARCHIVADA
45488;TRU M;200 mg comp.x 6;C;CHICO;756;BIOTECHNO PHARMA S.A.;00058;ANTIPARASITARIO;06042;MEBENDAZOL;7796285054007;5861711;A;VENTA BAJO RECETA ARCHIVADA
30667;MEBENDAZOL FABRA;500 mg comp.x 6;C;CHICO;087;FABRA S.R.L.;00058;ANTIPARASITARIO;06042;MEBENDAZOL;7795332001155;3849331;A;VENTA BAJO RECETA ARCHIVADA
56749;PARAIOP;500 mg comp.x 6;C;CHICO;681;HLB PHARMA;00058;ANTIPARASITARIO;06042;MEBENDAZOL;7798081262587;666097;A;VENTA BAJO RECETA ARCHIVADA
44173;MEBUTAR 200;comp.mast.x 6;C;CHICO;009;ANDROMACO  S.A.I.C.I.;00058;ANTIPARASITARIO;06042;MEBENDAZOL;7793742002342;5848681;A;VENTA BAJO RECETA ARCHIVADA
12137;MEBUTAR 200;comp.x 6;C;CHICO;009;ANDROMACO  S.A.I.C.I.;00058;ANTIPARASITARIO;06042;MEBENDAZOL;7793742002397;3601231;A;VENTA BAJO RECETA ARCHIVADA
